YearStart,LocationDesc,Question,Data_Value
2020,Hawaii,Percentage of older adults who had either a home blood stool test within the past year or a sigmoidoscopy or colonoscopy within the past 10 years,77.87222222222222
2020,Hawaii,Percentage of older adults who have fallen and sustained an injury within last year,7.61875
2020,Hawaii,Percentage of older adults who have not had any leisure time physical activity in the past month,23.066666666666666
2020,Hawaii,Percentage of older adults who have smoked at least 100 cigarettes in their entire life and still smoke every day or some days,9.835294117647058
2020,Hawaii,"Percentage of older adults who report having a disability (includes limitations related to sensory or mobility impairments or a physical, mental, or emotional condition)",27.516666666666666
2020,Hawaii,Percentage of older adults who report having lost 5 or fewer teeth due to decay or gum disease,85.84444444444445
2020,Hawaii,Percentage of older adults who reported binge drinking within the past 30 days,9.911764705882353
2020,Hawaii,Percentage of older adults who reported influenza vaccine within the past year,54.016666666666666
2020,Hawaii,"Percentage of older adults who self-reported that their health is ""fair"" or ""poor""",15.677777777777777
2020,Hawaii,"Percentage of older adults who self-reported that their health is ""good"", ""very good"", or ""excellent""",84.32222222222222
2020,Hawaii,Percentage of older adults with a lifetime diagnosis of depression,13.600000000000001
2020,Hawaii,Percentage of older adults with subjective cognitive decline or memory loss who reported talking with a health care professional about it,32.949999999999996
2020,Hawaii,Percentage of older adults without diabetes who reported a blood sugar or diabetes test within 3 years,64.27222222222223
2020,Hawaii,Physically unhealthy days (mean number of days in past month),3.216666666666667
2020,Idaho,Fair or poor health among older adults with doctor-diagnosed arthritis,27.558333333333334
2020,Idaho,Mean number of days with activity limitations in the past month,6.476923076923077
2020,Idaho,"Percentage of at risk adults (have diabetes, asthma, cardiovascular disease or currently smoke) who ever had a pneumococcal vaccine",57.46923076923077
2020,Idaho,Percentage of older adult men who are up to date with select clinical preventive services,36.44285714285714
2020,Idaho,Percentage of older adult women who are up to date with select clinical preventive services,34.050000000000004
2020,Idaho,Percentage of older adult women who have received a mammogram within the past 2 years,67.5
2020,Idaho,Percentage of older adult women with an intact cervix who had a Pap test within the past 3 years,53.4
2020,Idaho,Percentage of older adults ever told they have arthritis,37.25714285714286
2020,Idaho,Percentage of older adults getting sufficient sleep (>6 hours),72.45
2020,Idaho,"Percentage of older adults who are currently obese, with a body mass index (BMI) of 30 or more",33.84285714285714
2020,Idaho,Percentage of older adults who are experiencing frequent mental distress,8.841666666666667
2020,Idaho,Percentage of older adults who had either a home blood stool test within the past year or a sigmoidoscopy or colonoscopy within the past 10 years,67.22857142857143
2020,Idaho,Percentage of older adults who have fallen and sustained an injury within last year,8.725
2020,Idaho,Percentage of older adults who have not had any leisure time physical activity in the past month,26.935714285714283
2020,Idaho,Percentage of older adults who have smoked at least 100 cigarettes in their entire life and still smoke every day or some days,11.991666666666667
2020,Idaho,"Percentage of older adults who report having a disability (includes limitations related to sensory or mobility impairments or a physical, mental, or emotional condition)",38.357142857142854
2020,Idaho,Percentage of older adults who report having lost 5 or fewer teeth due to decay or gum disease,76.39999999999999
2020,Idaho,Percentage of older adults who reported binge drinking within the past 30 days,8.583333333333334
2020,Idaho,Percentage of older adults who reported influenza vaccine within the past year,51.778571428571425
2020,Idaho,"Percentage of older adults who self-reported that their health is ""fair"" or ""poor""",19.25
2020,Idaho,"Percentage of older adults who self-reported that their health is ""good"", ""very good"", or ""excellent""",80.75
2020,Idaho,Percentage of older adults with a lifetime diagnosis of depression,16.091666666666665
2020,Idaho,Percentage of older adults with subjective cognitive decline or memory loss who reported talking with a health care professional about it,43.1
2020,Idaho,Percentage of older adults without diabetes who reported a blood sugar or diabetes test within 3 years,59.542857142857144
2020,Idaho,Physically unhealthy days (mean number of days in past month),4.4
2020,Illinois,Fair or poor health among older adults with doctor-diagnosed arthritis,29.321428571428573
2020,Illinois,Mean number of days with activity limitations in the past month,5.5928571428571425
2020,Illinois,"Percentage of at risk adults (have diabetes, asthma, cardiovascular disease or currently smoke) who ever had a pneumococcal vaccine",53.480000000000004
2020,Illinois,Percentage of older adult men who are up to date with select clinical preventive services,38.44285714285714
2020,Illinois,Percentage of older adult women who are up to date with select clinical preventive services,39.166666666666664
2020,Illinois,Percentage of older adult women who have received a mammogram within the past 2 years,80.01111111111112
2020,Illinois,Percentage of older adult women with an intact cervix who had a Pap test within the past 3 years,63.6
2020,Illinois,Percentage of older adults ever told they have arthritis,42.9125
2020,Illinois,Percentage of older adults getting sufficient sleep (>6 hours),68.41875
2020,Illinois,"Percentage of older adults who are currently obese, with a body mass index (BMI) of 30 or more",36.875
2020,Illinois,Percentage of older adults who are experiencing frequent mental distress,8.016666666666667
2020,Illinois,Percentage of older adults who had either a home blood stool test within the past year or a sigmoidoscopy or colonoscopy within the past 10 years,69.68125
2020,Illinois,Percentage of older adults who have fallen and sustained an injury within last year,6.538461538461538
